principalInvestigator,country,yearCollected,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,collectorList,locality,materialSampleID,genus,specificEpithet,sampleType,diseaseTested,diseaseDetected,fatal,monthCollected,dayCollected,minimumElevationInMeters,maximumElevationInMeters,quantityDetected,dilutionFactor,cycleTimeFirstDetection,continentOcean,stateProvince,municipality,county,locationRemarks,horizontalDatum,georeferenceProtocol,minimumDepthInMeters,maximumDepthInMeters,habitat,eventRemarks,taxTeam,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,lifeStage,establishmentMeans,sex,basisOfRecord,diseaseLineage,genotypeMethod,specimenDisposition,testMethod,diagnosticLab,zeScore,Diagnostics_bcid,Sample_bcid,expeditionCode,projectId,
Allie Byrne,Panama,2015,8.6403212,-80.0746103,30,Jamie Voyles; Cori Richards-Zawacki,Rio Maria,151209_A02,Pristimantis,cerasinus,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_A02,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD26e2e0df848a1ae54cfde4704a72e11c0,https://n2t.net/ark:/21547/CwC2151209_A02,raysofhope,174,
Allie Byrne,Panama,2015,8.6403212,-80.0746103,30,Jamie Voyles; Cori Richards-Zawacki,Rio Maria,151209_A03,Pristimantis,cerasinus,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_A03,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2b2b81722df64cd03b1370bd0ac7e9cf9,https://n2t.net/ark:/21547/CwC2151209_A03,raysofhope,174,
Allie Byrne,Panama,2015,8.6403212,-80.0746103,30,Jamie Voyles; Cori Richards-Zawacki,Rio Maria,151209_A04,Lithobates,warszewitschii,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_A04,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2dec4c7adf4d1764d541a37c8d939c3da,https://n2t.net/ark:/21547/CwC2151209_A04,raysofhope,174,
Allie Byrne,Panama,2015,8.6495931,-80.0866024999999,30,Jamie Voyles; Cori Richards-Zawacki,Jordinal,151209_A06,Craugastor,crassidigitus,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_A06,,,,,,LivingSpecimen,,,,quantitative PCR,,1653.2073974609375,https://n2t.net/ark:/21547/CwD2cd4832bf657bc7b181de6dd7af2acebc,https://n2t.net/ark:/21547/CwC2151209_A06,raysofhope,174,
Allie Byrne,Panama,2015,8.6495931,-80.0866024999999,30,Jamie Voyles; Cori Richards-Zawacki,Jordinal,151209_A10,Silverstoneia,flotator,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_A10,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD298363a99506baa3c88c862d037792a67,https://n2t.net/ark:/21547/CwC2151209_A10,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J01b,Smilisca,sila,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J01b,,,,,,LivingSpecimen,,,,quantitative PCR,,4085.8972549438477,https://n2t.net/ark:/21547/CwD21ee191bda7b3f42d88c6fe809f302606,https://n2t.net/ark:/21547/CwC2151209_J01b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J02b,Smilisca,sila,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J02b,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD26353da4f60bbbc443934d9dc85a2accc,https://n2t.net/ark:/21547/CwC2151209_J02b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J03b,Espadarana,prosoblepon,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J03b,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2eb7d8aac88ec65f8dba1aacb3e1497e7,https://n2t.net/ark:/21547/CwC2151209_J03b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J04b,Espadarana,prosoblepon,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J04b,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2825a64d74d9a8aee7804de3ec3570748,https://n2t.net/ark:/21547/CwC2151209_J04b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J05b,Isthmohyla,debilis,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J05b,,,,,,LivingSpecimen,,,,quantitative PCR,,3242.2322591145835,https://n2t.net/ark:/21547/CwD2915a4a083e783dd982906f39a73f470d,https://n2t.net/ark:/21547/CwC2151209_J05b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J06b,Isthmohyla,debilis,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J06b,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2ed0c0efa23c7a38616202b61e02515fb,https://n2t.net/ark:/21547/CwC2151209_J06b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J07b,Isthmohyla,debilis,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J07b,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD265d078b0a523b660d93810619d9c6cfb,https://n2t.net/ark:/21547/CwC2151209_J07b,raysofhope,174,
Allie Byrne,Panama,2015,8.72052,-82.2377680014407,30,Jamie Voyles; Cori Richards-Zawacki,Fortuna,151209_J08b,Pristimantis,cruentus,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J08b,,,,,,LivingSpecimen,,,,quantitative PCR,,666.6889667510986,https://n2t.net/ark:/21547/CwD200fa559ddf4a999e01f6c9efaba24664,https://n2t.net/ark:/21547/CwC2151209_J08b,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J09,Lithobates,warszewitschii,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J09,,,,,,LivingSpecimen,,,,quantitative PCR,,692.9143905639648,https://n2t.net/ark:/21547/CwD2461ba3c9a6998f6faa08309f725398c7,https://n2t.net/ark:/21547/CwC2151209_J09,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J10,Smilisca,phaeota,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J10,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2b298e221267a5a65a39838c9512e8878,https://n2t.net/ark:/21547/CwC2151209_J10,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J11,Rhaebo,haematiticus,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J11,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2c352401d1bbf289f21edd95d47245c88,https://n2t.net/ark:/21547/CwC2151209_J11,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J12,Lithobates,warszewitschii,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J12,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2fb0ffb40c3d31dfd6c0a74719b25f222,https://n2t.net/ark:/21547/CwC2151209_J12,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J13,Sachatamia,albomaculata,swabbing,Bd,true,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J13,,,,,,LivingSpecimen,,,,quantitative PCR,,27795.526631673176,https://n2t.net/ark:/21547/CwD27c3d045ab42a667ebbe4d0463f69ba3a,https://n2t.net/ark:/21547/CwC2151209_J13,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J14,Sachatamia,albomaculata,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J14,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2ed950535783c51d210c1137e04647ff1,https://n2t.net/ark:/21547/CwC2151209_J14,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J15,Smilisca,sila,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J15,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2670d6c88af822dd2f0831e8527ae4f2a,https://n2t.net/ark:/21547/CwC2151209_J15,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J16,Sachatamia,albomaculata,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J16,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2908b29d7e942aac6cba9c0ddf9b06eb0,https://n2t.net/ark:/21547/CwC2151209_J16,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J17,Sachatamia,albomaculata,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J17,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD26f573d9d46b85d70537b9ab6a69e8f0a,https://n2t.net/ark:/21547/CwC2151209_J17,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J18,Sachatamia,albomaculata,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J18,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD29a2ce9e7ec4543e8294b04fbb94e372e,https://n2t.net/ark:/21547/CwC2151209_J18,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151209_J19,Sachatamia,albomaculata,swabbing,Bd,false,false,12,09,,,,,,,,,,,,,,,,,,,,,,151209_J19,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2ff404e76b9feb2feaa1a7b3bb19e5b95,https://n2t.net/ark:/21547/CwC2151209_J19,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A01,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A01,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2402708a7c5c9827166358c2f2c9b84cc,https://n2t.net/ark:/21547/CwC2151210_A01,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A02,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A02,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2da79b957db16ab8dc6b9a19cbd4572fd,https://n2t.net/ark:/21547/CwC2151210_A02,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A03,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A03,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD299643c3eab1cfbdf1ad94aa4cdca7b95,https://n2t.net/ark:/21547/CwC2151210_A03,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A04,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A04,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2421c9ed25ee7f74e23803799703fc979,https://n2t.net/ark:/21547/CwC2151210_A04,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A05,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A05,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD225e90f22a988782242574aa5d857eab6,https://n2t.net/ark:/21547/CwC2151210_A05,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A06,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A06,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD29ea1db6087bce26f9e527860069c5a72,https://n2t.net/ark:/21547/CwC2151210_A06,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A07,Rhaebo,haematiticus,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A07,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2785370a6df4b928057c8b29e2bec74ae,https://n2t.net/ark:/21547/CwC2151210_A07,raysofhope,174,
Allie Byrne,Panama,2015,8.5501082,-80.134297,30,Jamie Voyles; Cori Richards-Zawacki,Farallon,151210_A08,Rhaebo,haematiticus,swabbing,Bd,true,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_A08,,,,,,LivingSpecimen,,,,quantitative PCR,,431145.4427083333,https://n2t.net/ark:/21547/CwD2081b5e8c23170611aef478a09d3f3505,https://n2t.net/ark:/21547/CwC2151210_A08,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151210_J01,Silverstoneia,flotator,swabbing,Bd,false,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_J01,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD28667227ea676bedf5050e58fcbd1bd52,https://n2t.net/ark:/21547/CwC2151210_J01,raysofhope,174,
Allie Byrne,Panama,2015,8.5668566,-81.0986717,30,Jamie Voyles; Cori Richards-Zawacki,Cerro Negro,151210_J03,Silverstoneia,flotator,swabbing,Bd,true,false,12,10,,,,,,,,,,,,,,,,,,,,,,151210_J03,,,,,,LivingSpecimen,,,,quantitative PCR,,248710.1806640625,https://n2t.net/ark:/21547/CwD20c1dc5e75e17ef509ed9e3643a00f0bb,https://n2t.net/ark:/21547/CwC2151210_J03,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A01,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A01,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2a22bc9521b1da66fda3a05dee8e1591e,https://n2t.net/ark:/21547/CwC2151212_A01,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A03,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A03,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD26a27f22e5beb4e7cf3dcd6afb376d0ff,https://n2t.net/ark:/21547/CwC2151212_A03,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A04,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A04,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2ca1061662734e8899190184938ee701a,https://n2t.net/ark:/21547/CwC2151212_A04,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A05,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A05,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2a1f67c9ebe46a8056234faf6364eb968,https://n2t.net/ark:/21547/CwC2151212_A05,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A06,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A06,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2054d4b1138fe280efc8cd19d4ca17bdd,https://n2t.net/ark:/21547/CwC2151212_A06,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A07,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A07,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2e5bb997a2c751bc982865137c94645de,https://n2t.net/ark:/21547/CwC2151212_A07,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A08,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A08,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD29f7c7e00fc8e67193bc4e9b374ca32ab,https://n2t.net/ark:/21547/CwC2151212_A08,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A09,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A09,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD252f24a031febdd11291fc77fd1c409f1,https://n2t.net/ark:/21547/CwC2151212_A09,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A10,Rhaebo,haematiticus,swabbing,Bd,true,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A10,,,,,,LivingSpecimen,,,,quantitative PCR,,4104.232406616211,https://n2t.net/ark:/21547/CwD26ba248236af7ba51adb6fcd9418e79d0,https://n2t.net/ark:/21547/CwC2151212_A10,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A11,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A11,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD20f4bfd128047d250ec373deeb1fba575,https://n2t.net/ark:/21547/CwC2151212_A11,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A12,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A12,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD261c546e749b2a575dd1c6dc1823be561,https://n2t.net/ark:/21547/CwC2151212_A12,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A13,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A13,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2c24a0315c3295b8319f6ad6d000f8250,https://n2t.net/ark:/21547/CwC2151212_A13,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A14,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A14,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2e80ad2a2141993857fc7076f301d2dc6,https://n2t.net/ark:/21547/CwC2151212_A14,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A16,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A16,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2dfc5a8d79f53984a6deb38c1626f5948,https://n2t.net/ark:/21547/CwC2151212_A16,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A17,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A17,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2582f024e82587342699bc9ff8cd61553,https://n2t.net/ark:/21547/CwC2151212_A17,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_A18,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_A18,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2d7714b1665597dae5fbdb25adb4fd8e9,https://n2t.net/ark:/21547/CwC2151212_A18,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J01,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J01,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD22f33b5d1e67514cac2112053f93fd8c4,https://n2t.net/ark:/21547/CwC2151212_J01,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J02,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J02,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD28bd24264fca9163f9a6cae8b649ea713,https://n2t.net/ark:/21547/CwC2151212_J02,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J03,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J03,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2adb3b3090d4bf9068891ca7b83f80248,https://n2t.net/ark:/21547/CwC2151212_J03,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J04,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J04,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2fe17e9c5b7913ff7ceecd109b6701f93,https://n2t.net/ark:/21547/CwC2151212_J04,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J05,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J05,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2e12f6aa33c3c9b57b3295a30806bf7e9,https://n2t.net/ark:/21547/CwC2151212_J05,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J06,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J06,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD265246a65e9abdad462da42db1bbf1a59,https://n2t.net/ark:/21547/CwC2151212_J06,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J07,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J07,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2e3c8d1bbf4f8b34726d85cf5835ebda3,https://n2t.net/ark:/21547/CwC2151212_J07,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J08,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J08,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD23d65e5ca4019109f92b72619eefcbdb4,https://n2t.net/ark:/21547/CwC2151212_J08,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J09,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J09,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD2a726cfcc63c8b1382defd5bec2b38b5b,https://n2t.net/ark:/21547/CwC2151212_J09,raysofhope,174,
Allie Byrne,Panama,2015,8.5602116,-80.0245313,30,Jamie Voyles; Cori Richards-Zawacki,Mata Ahogado,151212_J10,Rhaebo,haematiticus,swabbing,Bd,false,false,12,12,,,,,,,,,,,,,,,,,,,,,,151212_J10,,,,,,LivingSpecimen,,,,quantitative PCR,,0,https://n2t.net/ark:/21547/CwD204edddd6768cb272d148c652e0a643ed,https://n2t.net/ark:/21547/CwC2151212_J10,raysofhope,174,
